13,"東京都",22751,"新橋","しんばし","",35.666562,139.758181,113,"ＪＲ山手線",5,1,"ＪＲ"
13,"東京都",23036,"有楽町","ゆうらくちょう","",35.675450,139.762624,113,"ＪＲ山手線",6,1,"ＪＲ"
13,"東京都",22828,"東京","とうきょう","",35.681310,139.767234,113,"ＪＲ山手線",7,1,"ＪＲ"
13,"東京都",22617,"神田","かんだ","東京都",35.692948,139.770956,113,"ＪＲ山手線",8,1,"ＪＲ"
13,"東京都",22492,"秋葉原","あきはばら","",35.698530,139.773095,113,"ＪＲ山手線",9,1,"ＪＲ"
13,"東京都",22570,"御徒町","おかちまち","",35.707391,139.774844,113,"ＪＲ山手線",10,1,"ＪＲ"
13,"東京都",22528,"上野","うえの","",35.713557,139.776788,113,"ＪＲ山手線",11,1,"ＪＲ"
13,"東京都",22531,"鶯谷","うぐいすだに","",35.720306,139.779092,113,"ＪＲ山手線",12,1,"ＪＲ"
13,"東京都",22862,"日暮里","にっぽり","",35.728083,139.770704,113,"ＪＲ山手線",13,1,"ＪＲ"
13,"東京都",22880,"西日暮里","にしにっぽり","",35.732110,139.766788,113,"ＪＲ山手線",14,1,"ＪＲ"
13,"東京都",22802,"田端","たばた","",35.738109,139.760733,113,"ＪＲ山手線",15,1,"ＪＲ"
13,"東京都",22683,"駒込","こまごめ","",35.736470,139.746872,113,"ＪＲ山手線",16,1,"ＪＲ"
13,"東京都",22760,"巣鴨","すがも","",35.733470,139.739346,113,"ＪＲ山手線",17,1,"ＪＲ"
13,"東京都",22562,"大塚","おおつか","東京都",35.731775,139.728124,113,"ＪＲ山手線",18,1,"ＪＲ"
13,"東京都",22513,"池袋","いけぶくろ","",35.729914,139.711154,113,"ＪＲ山手線",19,1,"ＪＲ"
13,"東京都",23019,"目白","めじろ","",35.721194,139.706598,113,"ＪＲ山手線",20,1,"ＪＲ"
13,"東京都",22790,"高田馬場","たかだのばば","",35.713333,139.704294,113,"ＪＲ山手線",21,1,"ＪＲ"
13,"東京都",22730,"新大久保","しんおおくぼ","",35.701028,139.700211,113,"ＪＲ山手線",22,1,"ＪＲ"
13,"東京都",22741,"新宿","しんじゅく","",35.690725,139.699851,113,"ＪＲ山手線",23,1,"ＪＲ"
13,"東京都",23043,"代々木","よよぎ","",35.683058,139.702045,113,"ＪＲ山手線",24,1,"ＪＲ"
13,"東京都",22916,"原宿","はらじゅく","",35.671282,139.702907,113,"ＪＲ山手線",25,1,"ＪＲ"
13,"東京都",22715,"渋谷","しぶや","",35.658506,139.701797,113,"ＪＲ山手線",26,1,"ＪＲ"
13,"東京都",22548,"恵比寿","えびす","",35.646841,139.709297,113,"ＪＲ山手線",27,1,"ＪＲ"
13,"東京都",23018,"目黒","めぐろ","",35.633509,139.715686,113,"ＪＲ山手線",28,1,"ＪＲ"
13,"東京都",22691,"五反田","ごたんだ","",35.626288,139.724297,113,"ＪＲ山手線",29,1,"ＪＲ"
13,"東京都",22487,"赤羽","あかばね","",35.777660,139.720957,115,"ＪＲ京浜東北線",10,1,"ＪＲ"
13,"東京都",22934,"東十条","ひがしじゅうじょう","",35.762940,139.727706,115,"ＪＲ京浜東北線",11,1,"ＪＲ"
